session_id,user_id,movie_id,device_type,start_time,end_time,completion_rate,created_at
7422,667,297,tablet,2025-03-31 02:18:56,2025-03-31 03:31:56,45.62,2025-03-31 02:18:56
7423,868,482,desktop,2025-01-03 19:49:17,2025-01-03 20:37:17,41.74,2025-01-03 19:49:17
7424,492,466,mobile,2025-07-12 07:16:22,2025-07-12 08:13:22,77.03,2025-07-12 07:16:22
7425,350,33,smart_tv,2025-01-13 13:58:47,2025-01-13 14:50:47,32.3,2025-01-13 13:58:47
7426,724,593,mobile,2025-01-17 02:59:27,2025-01-17 03:12:27,15.48,2025-01-17 02:59:27
7427,609,366,smart_tv,2025-04-14 07:55:39,2025-04-14 08:12:39,23.29,2025-04-14 07:55:39
7428,962,100,desktop,2024-01-14 19:14:22,2024-01-14 21:30:22,95.77,2024-01-14 19:14:22
7429,546,194,smart_tv,2025-07-24 01:06:58,2025-07-24 02:28:58,57.75,2025-07-24 01:06:58
7430,749,558,mobile,2024-08-29 11:17:53,2024-08-29 13:24:53,88.81,2024-08-29 11:17:53
7431,387,203,mobile,2025-06-29 12:23:12,2025-06-29 12:51:12,16.0,2025-06-29 12:23:12
7432,686,524,tablet,2024-04-01 03:21:24,2024-04-01 05:17:24,66.67,2024-04-01 03:21:24
7433,922,231,mobile,2024-02-13 21:17:55,2024-02-13 21:55:55,38.38,2024-02-13 21:17:55
7434,405,189,desktop,2024-11-25 04:39:02,2024-11-25 05:48:02,73.4,2024-11-25 04:39:02
7435,362,11,tablet,2024-11-13 06:35:54,2024-11-13 08:06:54,86.67,2024-11-13 06:35:54
7436,434,209,mobile,2025-08-08 00:00:39,2025-08-08 01:43:39,85.83,2025-08-08 00:00:39
7437,923,427,mobile,2025-07-07 23:37:09,2025-07-07 23:55:09,10.78,2025-07-07 23:37:09
7438,987,128,mobile,2025-09-02 18:54:10,2025-09-02 19:30:10,39.56,2025-09-02 18:54:10
7439,469,332,smart_tv,2024-06-16 00:05:13,2024-06-16 00:54:13,49.49,2024-06-16 00:05:13
7440,132,454,desktop,2024-05-25 17:12:21,2024-05-25 19:12:21,90.23,2024-05-25 17:12:21
7441,303,575,smart_tv,2024-04-11 21:28:28,2024-04-11 22:10:28,50.6,2024-04-11 21:28:28
7442,286,90,mobile,2024-07-13 04:47:53,2024-07-13 04:57:53,9.8,2024-07-13 04:47:53
7443,788,598,smart_tv,2024-04-23 04:22:48,2024-04-23 04:55:48,50.77,2024-04-23 04:22:48
7444,926,20,desktop,2024-04-13 10:54:09,2024-04-13 13:20:09,93.59,2024-04-13 10:54:09
7445,516,489,desktop,2025-06-06 14:16:03,2025-06-06 15:02:03,34.07,2025-06-06 14:16:03
7446,664,477,mobile,2024-11-14 12:39:58,2024-11-14 14:14:58,81.9,2024-11-14 12:39:58
7447,492,161,mobile,2024-02-06 04:47:18,2024-02-06 05:48:18,43.26,2024-02-06 04:47:18
7448,855,193,desktop,2025-04-01 06:16:37,2025-04-01 07:21:37,60.75,2025-04-01 06:16:37
7449,959,513,smart_tv,2025-04-10 12:28:38,2025-04-10 13:51:38,51.55,2025-04-10 12:28:38
7450,506,559,mobile,2025-06-17 16:43:31,2025-06-17 17:00:31,19.54,2025-06-17 16:43:31
7451,729,271,smart_tv,2024-01-14 05:39:43,2024-01-14 05:53:43,18.18,2024-01-14 05:39:43
7452,170,280,tablet,2025-04-11 23:50:15,2025-04-12 00:15:15,35.21,2025-04-11 23:50:15
7453,207,3,desktop,2024-09-08 23:49:20,2024-09-09 00:22:20,22.92,2024-09-08 23:49:20
7454,239,575,tablet,2025-04-02 01:09:07,2025-04-02 02:20:07,85.54,2025-04-02 01:09:07
7455,740,252,desktop,2024-10-07 18:05:18,2024-10-07 18:37:18,21.33,2024-10-07 18:05:18
7456,747,442,tablet,2024-10-13 01:22:49,2024-10-13 02:15:49,57.61,2024-10-13 01:22:49
7457,613,86,tablet,2025-06-22 03:15:14,2025-06-22 04:29:14,56.49,2025-06-22 03:15:14
7458,725,115,desktop,2025-06-27 20:05:21,2025-06-27 21:51:21,65.43,2025-06-27 20:05:21
7459,508,568,tablet,2025-07-01 15:51:52,2025-07-01 16:53:52,69.66,2025-07-01 15:51:52
7460,620,506,tablet,2024-06-21 22:36:17,2024-06-21 23:29:17,46.09,2024-06-21 22:36:17
7461,809,420,tablet,2025-07-10 22:48:19,2025-07-10 23:10:19,18.18,2025-07-10 22:48:19
7462,6,307,tablet,2025-07-21 17:53:35,2025-07-21 18:19:35,18.57,2025-07-21 17:53:35
7463,506,188,desktop,2024-08-22 23:55:21,2024-08-23 01:39:21,60.12,2024-08-22 23:55:21
7464,189,335,tablet,2024-03-28 12:39:02,2024-03-28 13:43:02,51.2,2024-03-28 12:39:02
7465,158,339,tablet,2024-12-13 09:17:03,2024-12-13 10:14:03,39.04,2024-12-13 09:17:03
7466,558,465,smart_tv,2025-06-25 07:51:11,2025-06-25 08:12:11,28.0,2025-06-25 07:51:11
7467,215,154,tablet,2025-07-30 09:18:52,2025-07-30 11:08:52,63.22,2025-07-30 09:18:52
7468,43,73,tablet,2025-06-14 15:01:50,2025-06-14 17:06:50,97.66,2025-06-14 15:01:50
7469,283,127,smart_tv,2025-06-03 14:23:27,2025-06-03 16:07:27,79.39,2025-06-03 14:23:27
7470,951,75,smart_tv,2025-03-03 05:26:23,2025-03-03 07:57:23,95.57,2025-03-03 05:26:23
7471,115,252,smart_tv,2024-10-21 22:54:54,2024-10-22 00:45:54,74.0,2024-10-21 22:54:54
7472,943,323,smart_tv,2025-06-17 13:19:38,2025-06-17 13:33:38,14.89,2025-06-17 13:19:38
7473,777,303,mobile,2025-06-14 14:47:35,2025-06-14 15:45:35,49.15,2025-06-14 14:47:35
7474,743,200,smart_tv,2025-07-12 06:08:52,2025-07-12 06:31:52,16.67,2025-07-12 06:08:52
7475,46,235,tablet,2024-11-16 02:27:35,2024-11-16 03:50:35,63.85,2024-11-16 02:27:35
7476,310,23,tablet,2025-07-22 14:58:57,2025-07-22 15:30:57,48.48,2025-07-22 14:58:57
7477,135,245,smart_tv,2025-01-17 08:43:07,2025-01-17 11:20:07,89.71,2025-01-17 08:43:07
7478,209,444,tablet,2025-02-06 15:39:25,2025-02-06 16:04:25,28.74,2025-02-06 15:39:25
7479,141,378,smart_tv,2024-07-06 18:13:58,2024-07-06 18:36:58,37.7,2024-07-06 18:13:58
7480,187,344,desktop,2024-08-23 06:26:59,2024-08-23 08:37:59,83.97,2024-08-23 06:26:59
7481,487,539,tablet,2024-05-26 12:25:04,2024-05-26 13:09:04,36.36,2024-05-26 12:25:04
7482,719,385,mobile,2025-03-10 07:47:07,2025-03-10 08:50:07,92.65,2025-03-10 07:47:07
7483,320,250,desktop,2025-06-05 06:27:12,2025-06-05 07:16:12,58.33,2025-06-05 06:27:12
7484,900,178,smart_tv,2024-01-03 07:47:33,2024-01-03 08:25:33,62.3,2024-01-03 07:47:33
7485,629,387,mobile,2024-08-23 13:06:22,2024-08-23 14:11:22,40.12,2024-08-23 13:06:22
7486,779,168,desktop,2025-05-16 08:08:28,2025-05-16 10:10:28,71.35,2025-05-16 08:08:28
7487,855,600,mobile,2025-08-28 14:57:59,2025-08-28 17:00:59,84.25,2025-08-28 14:57:59
7488,902,341,mobile,2024-08-06 19:37:43,2024-08-06 20:22:43,66.18,2024-08-06 19:37:43
7489,681,511,mobile,2025-08-02 06:34:07,2025-08-02 06:45:07,13.92,2025-08-02 06:34:07
7490,473,498,desktop,2024-07-10 09:30:45,2024-07-10 10:03:45,53.23,2024-07-10 09:30:45
7491,138,442,desktop,2025-04-10 11:30:48,2025-04-10 12:46:48,82.61,2025-04-10 11:30:48
7492,859,14,desktop,2025-01-14 06:37:38,2025-01-14 08:08:38,85.05,2025-01-14 06:37:38
7493,839,349,tablet,2025-02-28 10:33:04,2025-02-28 11:31:04,44.27,2025-02-28 10:33:04
7494,946,44,desktop,2024-11-28 16:38:27,2024-11-28 16:49:27,17.46,2024-11-28 16:38:27
7495,861,577,desktop,2024-07-07 01:20:16,2024-07-07 02:18:16,59.18,2024-07-07 01:20:16
7496,180,490,tablet,2025-07-09 22:02:30,2025-07-09 23:24:30,73.87,2025-07-09 22:02:30
7497,156,118,mobile,2024-09-19 12:42:01,2024-09-19 14:57:01,76.27,2024-09-19 12:42:01
7498,462,85,tablet,2024-07-24 15:12:09,2024-07-24 15:54:09,39.62,2024-07-24 15:12:09
7499,797,282,desktop,2024-01-24 10:16:39,2024-01-24 11:40:39,64.12,2024-01-24 10:16:39
7500,540,362,tablet,2024-04-10 13:25:02,2024-04-10 14:08:02,26.88,2024-04-10 13:25:02
7501,673,456,mobile,2025-02-11 10:19:01,2025-02-11 12:27:01,77.58,2025-02-11 10:19:01
7502,8,60,mobile,2024-01-09 21:22:50,2024-01-09 22:32:50,75.27,2024-01-09 21:22:50
7503,456,300,desktop,2024-01-07 04:59:07,2024-01-07 05:22:07,13.94,2024-01-07 04:59:07
7504,740,137,mobile,2024-07-26 16:24:55,2024-07-26 17:31:55,48.91,2024-07-26 16:24:55
7505,409,425,smart_tv,2024-05-16 16:45:42,2024-05-16 16:59:42,23.33,2024-05-16 16:45:42
7506,930,151,tablet,2024-04-17 08:43:12,2024-04-17 11:18:12,88.57,2024-04-17 08:43:12
7507,817,401,desktop,2025-02-20 01:34:23,2025-02-20 02:28:23,43.2,2025-02-20 01:34:23
7508,158,303,tablet,2024-02-09 10:59:27,2024-02-09 12:41:27,86.44,2024-02-09 10:59:27
7509,767,378,smart_tv,2024-06-16 10:03:00,2024-06-16 10:30:00,44.26,2024-06-16 10:03:00
7510,16,511,tablet,2025-05-04 07:24:30,2025-05-04 07:55:30,39.24,2025-05-04 07:24:30
7511,833,192,mobile,2024-08-20 16:19:46,2024-08-20 17:25:46,65.35,2024-08-20 16:19:46
7512,951,41,smart_tv,2024-06-30 22:06:56,2024-06-30 23:57:56,76.03,2024-06-30 22:06:56
7513,269,386,mobile,2024-11-02 12:40:50,2024-11-02 12:54:50,9.21,2024-11-02 12:40:50
7514,974,563,tablet,2025-05-21 14:30:52,2025-05-21 16:06:52,88.07,2025-05-21 14:30:52
7515,699,384,mobile,2024-07-20 22:20:15,2024-07-20 23:46:15,84.31,2024-07-20 22:20:15
7516,492,249,mobile,2024-07-20 09:50:53,2024-07-20 10:01:53,16.42,2024-07-20 09:50:53
7517,908,544,smart_tv,2024-09-16 11:29:28,2024-09-16 12:16:28,62.67,2024-09-16 11:29:28
7518,461,279,smart_tv,2025-04-26 21:39:01,2025-04-26 23:21:01,79.07,2025-04-26 21:39:01
7519,16,502,tablet,2025-05-25 10:16:08,2025-05-25 10:51:08,23.65,2025-05-25 10:16:08
7520,170,490,tablet,2025-07-22 17:31:18,2025-07-22 18:49:18,70.27,2025-07-22 17:31:18
7521,612,8,tablet,2025-04-28 08:44:24,2025-04-28 10:25:24,60.48,2025-04-28 08:44:24
7522,875,39,tablet,2024-08-06 16:17:51,2024-08-06 16:42:51,22.32,2024-08-06 16:17:51
7523,818,84,smart_tv,2024-08-12 05:49:31,2024-08-12 06:37:31,48.48,2024-08-12 05:49:31
7524,965,521,smart_tv,2025-02-03 09:59:24,2025-02-03 11:31:24,87.62,2025-02-03 09:59:24
7525,867,178,mobile,2024-07-06 08:00:10,2024-07-06 08:30:10,49.18,2024-07-06 08:00:10
7526,607,78,tablet,2025-05-03 02:31:29,2025-05-03 03:29:29,54.21,2025-05-03 02:31:29
7527,414,390,smart_tv,2024-04-26 08:21:15,2024-04-26 10:22:15,72.46,2024-04-26 08:21:15
7528,890,107,smart_tv,2024-11-27 19:30:27,2024-11-27 20:37:27,60.91,2024-11-27 19:30:27
7529,877,466,tablet,2025-02-05 12:31:18,2025-02-05 13:25:18,72.97,2025-02-05 12:31:18
7530,324,410,smart_tv,2024-03-02 07:47:37,2024-03-02 08:08:37,17.65,2024-03-02 07:47:37
7531,866,474,tablet,2025-01-29 01:04:03,2025-01-29 01:37:03,30.84,2025-01-29 01:04:03
7532,19,348,mobile,2025-04-07 20:25:01,2025-04-07 22:32:01,94.07,2025-04-07 20:25:01
7533,659,155,desktop,2025-07-27 07:46:28,2025-07-27 09:12:28,69.92,2025-07-27 07:46:28
7534,240,599,smart_tv,2025-08-20 14:56:08,2025-08-20 15:45:08,74.24,2025-08-20 14:56:08
7535,860,570,smart_tv,2024-07-27 21:10:45,2024-07-27 22:27:45,50.66,2024-07-27 21:10:45
7536,326,81,tablet,2025-03-31 14:48:07,2025-03-31 15:13:07,22.94,2025-03-31 14:48:07
7537,167,536,tablet,2024-04-14 02:53:07,2024-04-14 04:58:07,78.12,2024-04-14 02:53:07
7538,637,508,smart_tv,2024-12-10 11:51:49,2024-12-10 12:04:49,10.24,2024-12-10 11:51:49
7539,55,435,desktop,2025-07-23 20:21:17,2025-07-23 21:47:17,71.67,2025-07-23 20:21:17
7540,531,311,desktop,2024-07-30 05:03:45,2024-07-30 06:13:45,59.83,2024-07-30 05:03:45
7541,20,58,mobile,2025-01-24 19:31:25,2025-01-24 20:31:25,61.86,2025-01-24 19:31:25
7542,252,300,mobile,2025-09-16 19:56:15,2025-09-16 20:48:15,31.52,2025-09-16 19:56:15
7543,403,120,tablet,2025-02-11 01:11:21,2025-02-11 02:46:21,97.94,2025-02-11 01:11:21
7544,457,426,mobile,2025-03-01 14:10:06,2025-03-01 14:37:06,17.65,2025-03-01 14:10:06
7545,29,143,desktop,2025-02-25 00:27:58,2025-02-25 02:09:58,56.98,2025-02-25 00:27:58
7546,9,435,tablet,2024-09-09 05:32:38,2024-09-09 05:50:38,15.0,2024-09-09 05:32:38
7547,408,279,desktop,2025-08-24 11:28:46,2025-08-24 11:40:46,9.3,2025-08-24 11:28:46
7548,348,272,mobile,2025-01-05 04:33:34,2025-01-05 06:32:34,80.41,2025-01-05 04:33:34
7549,664,396,smart_tv,2024-04-07 04:11:04,2024-04-07 05:36:04,84.16,2024-04-07 04:11:04
7550,455,506,tablet,2024-02-27 07:26:15,2024-02-27 08:14:15,41.74,2024-02-27 07:26:15
7551,357,111,smart_tv,2024-08-22 02:28:43,2024-08-22 02:44:43,12.7,2024-08-22 02:28:43
7552,202,105,smart_tv,2025-09-09 02:36:33,2025-09-09 03:47:33,87.65,2025-09-09 02:36:33
7553,610,98,desktop,2025-01-16 21:06:10,2025-01-16 21:21:10,11.63,2025-01-16 21:06:10
7554,989,137,tablet,2024-10-30 04:56:13,2024-10-30 07:05:13,94.16,2024-10-30 04:56:13
7555,602,486,desktop,2025-09-19 00:38:36,2025-09-19 00:58:36,16.95,2025-09-19 00:38:36
7556,517,446,mobile,2025-04-11 13:32:06,2025-04-11 14:56:06,96.55,2025-04-11 13:32:06
7557,467,16,tablet,2024-02-20 16:39:06,2024-02-20 18:20:06,84.87,2024-02-20 16:39:06
7558,69,106,desktop,2024-06-11 01:58:26,2024-06-11 02:21:26,17.42,2024-06-11 01:58:26
7559,124,42,mobile,2025-04-11 11:23:51,2025-04-11 12:07:51,34.38,2025-04-11 11:23:51
7560,485,550,desktop,2024-06-05 21:47:48,2024-06-05 22:44:48,34.97,2024-06-05 21:47:48
7561,745,101,smart_tv,2025-04-13 15:25:09,2025-04-13 15:54:09,34.94,2025-04-13 15:25:09
7562,716,274,tablet,2024-09-22 04:32:03,2024-09-22 05:07:03,21.6,2024-09-22 04:32:03
7563,299,337,tablet,2024-02-11 16:42:25,2024-02-11 17:10:25,29.17,2024-02-11 16:42:25
7564,624,56,desktop,2024-09-10 00:17:17,2024-09-10 01:28:17,68.27,2024-09-10 00:17:17
7565,773,102,mobile,2025-04-05 06:26:32,2025-04-05 07:28:32,50.82,2025-04-05 06:26:32
7566,484,119,mobile,2024-10-04 00:58:38,2024-10-04 01:40:38,51.85,2024-10-04 00:58:38
7567,376,4,tablet,2025-07-06 20:31:30,2025-07-06 21:03:30,36.36,2025-07-06 20:31:30
7568,172,365,desktop,2025-04-29 07:05:19,2025-04-29 07:58:19,42.74,2025-04-29 07:05:19
7569,124,534,smart_tv,2024-07-30 13:22:29,2024-07-30 15:26:29,85.52,2024-07-30 13:22:29
7570,497,564,mobile,2024-11-04 13:22:00,2024-11-04 14:32:00,50.0,2024-11-04 13:22:00
7571,891,172,smart_tv,2025-01-01 04:24:12,2025-01-01 04:53:12,17.9,2025-01-01 04:24:12
7572,753,483,tablet,2024-05-20 13:05:36,2024-05-20 13:52:36,33.1,2024-05-20 13:05:36
7573,324,523,mobile,2024-01-18 03:03:29,2024-01-18 05:17:29,89.33,2024-01-18 03:03:29
7574,520,477,desktop,2025-03-09 09:29:02,2025-03-09 11:13:02,89.66,2025-03-09 09:29:02
7575,757,396,tablet,2025-06-28 15:08:34,2025-06-28 16:07:34,58.42,2025-06-28 15:08:34
7576,867,599,tablet,2024-01-28 20:15:06,2024-01-28 20:58:06,65.15,2024-01-28 20:15:06
7577,327,327,tablet,2025-04-15 04:46:07,2025-04-15 06:12:07,67.19,2025-04-15 04:46:07
7578,356,472,desktop,2024-11-22 22:58:23,2024-11-23 00:01:23,65.62,2024-11-22 22:58:23
7579,764,589,smart_tv,2025-03-02 07:44:30,2025-03-02 08:38:30,30.34,2025-03-02 07:44:30
7580,384,296,desktop,2025-01-06 14:59:30,2025-01-06 15:51:30,47.27,2025-01-06 14:59:30
7581,790,231,smart_tv,2025-01-10 01:17:32,2025-01-10 02:14:32,57.58,2025-01-10 01:17:32
7582,46,168,desktop,2024-09-29 02:50:05,2024-09-29 04:37:05,62.57,2024-09-29 02:50:05
7583,5,332,mobile,2024-01-11 15:05:22,2024-01-11 15:34:22,29.29,2024-01-11 15:05:22
7584,770,197,tablet,2025-04-08 09:08:14,2025-04-08 09:46:14,38.78,2025-04-08 09:08:14
7585,959,459,tablet,2025-08-19 04:50:39,2025-08-19 06:02:39,45.28,2025-08-19 04:50:39
7586,175,431,smart_tv,2025-08-16 09:54:02,2025-08-16 11:11:02,57.04,2025-08-16 09:54:02
7587,638,186,smart_tv,2025-01-14 10:18:22,2025-01-14 10:56:22,58.46,2025-01-14 10:18:22
7588,952,258,desktop,2024-02-04 14:38:38,2024-02-04 15:41:38,67.74,2024-02-04 14:38:38
7589,412,465,mobile,2025-09-03 17:00:40,2025-09-03 18:13:40,97.33,2025-09-03 17:00:40
7590,432,320,tablet,2025-03-03 02:59:26,2025-03-03 04:35:26,57.83,2025-03-03 02:59:26
7591,143,225,tablet,2024-04-12 02:29:14,2024-04-12 03:39:14,57.85,2024-04-12 02:29:14
7592,580,247,mobile,2024-12-24 18:53:35,2024-12-24 19:45:35,38.81,2024-12-24 18:53:35
7593,999,64,smart_tv,2025-09-11 18:29:50,2025-09-11 19:57:50,62.41,2025-09-11 18:29:50
7594,282,75,desktop,2024-06-11 02:42:51,2024-06-11 04:50:51,81.01,2024-06-11 02:42:51
7595,712,295,mobile,2025-06-09 08:58:40,2025-06-09 09:32:40,36.17,2025-06-09 08:58:40
7596,387,400,desktop,2024-08-15 08:25:17,2024-08-15 10:08:17,85.12,2024-08-15 08:25:17
7597,171,31,desktop,2025-03-07 13:36:47,2025-03-07 13:53:47,20.73,2025-03-07 13:36:47
7598,255,128,smart_tv,2024-04-30 00:47:24,2024-04-30 01:22:24,38.46,2024-04-30 00:47:24
7599,887,87,tablet,2025-01-25 19:05:03,2025-01-25 19:44:03,22.16,2025-01-25 19:05:03
7600,734,93,mobile,2025-05-04 21:32:32,2025-05-04 21:45:32,20.63,2025-05-04 21:32:32
7601,395,155,smart_tv,2024-06-26 13:28:00,2024-06-26 15:21:00,91.87,2024-06-26 13:28:00
7602,274,236,tablet,2025-01-02 16:32:58,2025-01-02 16:48:58,10.81,2025-01-02 16:32:58
7603,575,85,smart_tv,2025-06-18 17:38:33,2025-06-18 18:02:33,22.64,2025-06-18 17:38:33
7604,167,283,mobile,2025-08-03 13:39:57,2025-08-03 15:17:57,72.06,2025-08-03 13:39:57
7605,44,299,smart_tv,2025-09-05 00:54:49,2025-09-05 02:28:49,60.65,2025-09-05 00:54:49
7606,585,588,mobile,2024-11-11 16:09:41,2024-11-11 17:35:41,51.81,2024-11-11 16:09:41
7607,387,407,mobile,2025-06-17 07:14:50,2025-06-17 08:25:50,51.45,2025-06-17 07:14:50
7608,963,369,smart_tv,2025-03-16 09:45:28,2025-03-16 11:05:28,75.47,2025-03-16 09:45:28
7609,996,275,mobile,2025-05-27 05:16:56,2025-05-27 05:26:56,11.36,2025-05-27 05:16:56
7610,85,590,mobile,2025-09-15 23:57:30,2025-09-16 00:42:30,25.0,2025-09-15 23:57:30
7611,500,221,mobile,2024-05-12 09:00:28,2024-05-12 09:20:28,24.69,2024-05-12 09:00:28
7612,373,340,desktop,2024-02-10 17:19:29,2024-02-10 17:42:29,15.86,2024-02-10 17:19:29
7613,23,279,tablet,2025-03-12 09:30:02,2025-03-12 09:53:02,17.83,2025-03-12 09:30:02
7614,558,558,smart_tv,2024-10-19 16:29:51,2024-10-19 17:59:51,62.94,2024-10-19 16:29:51
7615,306,577,tablet,2024-08-06 19:30:34,2024-08-06 19:41:34,11.22,2024-08-06 19:30:34
7616,345,250,desktop,2025-04-01 08:38:01,2025-04-01 09:13:01,41.67,2025-04-01 08:38:01
7617,446,106,smart_tv,2025-08-20 17:50:18,2025-08-20 19:10:18,60.61,2025-08-20 17:50:18
7618,791,487,tablet,2025-04-13 07:29:29,2025-04-13 09:36:29,76.51,2025-04-13 07:29:29
7619,62,172,tablet,2025-07-21 09:59:52,2025-07-21 10:33:52,20.99,2025-07-21 09:59:52
7620,405,252,desktop,2025-06-19 01:22:39,2025-06-19 03:00:39,65.33,2025-06-19 01:22:39
7621,504,579,tablet,2025-04-14 22:12:50,2025-04-15 00:12:50,74.07,2025-04-14 22:12:50
7622,93,417,smart_tv,2024-03-19 02:37:03,2024-03-19 03:58:03,55.1,2024-03-19 02:37:03
7623,755,464,smart_tv,2025-04-04 20:07:03,2025-04-04 22:21:03,78.36,2025-04-04 20:07:03
7624,505,399,tablet,2024-11-01 21:38:21,2024-11-01 23:04:21,55.13,2024-11-01 21:38:21
7625,584,316,desktop,2025-09-07 05:49:09,2025-09-07 06:12:09,28.05,2025-09-07 05:49:09
7626,156,97,mobile,2025-08-28 17:18:03,2025-08-28 18:04:03,65.71,2025-08-28 17:18:03
7627,42,289,mobile,2025-02-21 08:09:45,2025-02-21 08:46:45,35.92,2025-02-21 08:09:45
7628,756,410,mobile,2025-05-13 19:49:59,2025-05-13 21:32:59,86.55,2025-05-13 19:49:59
7629,175,233,desktop,2025-01-05 13:53:20,2025-01-05 14:54:20,61.62,2025-01-05 13:53:20
7630,442,513,smart_tv,2025-08-25 00:32:38,2025-08-25 01:35:38,39.13,2025-08-25 00:32:38
7631,659,291,mobile,2024-03-10 03:21:52,2024-03-10 04:43:52,80.39,2024-03-10 03:21:52
7632,557,62,desktop,2025-07-07 13:54:00,2025-07-07 14:12:00,26.87,2025-07-07 13:54:00
7633,91,452,desktop,2024-01-08 14:59:40,2024-01-08 15:22:40,20.18,2024-01-08 14:59:40
7634,647,331,desktop,2025-04-28 23:16:38,2025-04-29 02:00:38,96.47,2025-04-28 23:16:38
7635,619,588,mobile,2025-01-17 22:17:13,2025-01-18 00:34:13,82.53,2025-01-17 22:17:13
7636,503,255,desktop,2024-06-05 06:49:25,2024-06-05 08:29:25,73.53,2024-06-05 06:49:25
7637,166,401,desktop,2025-08-03 17:10:42,2025-08-03 18:08:42,46.4,2025-08-03 17:10:42
7638,819,369,mobile,2025-03-18 08:56:31,2025-03-18 10:19:31,78.3,2025-03-18 08:56:31
7639,934,345,desktop,2025-02-02 20:37:02,2025-02-02 22:57:02,94.59,2025-02-02 20:37:02
7640,112,469,tablet,2024-10-25 19:15:28,2024-10-25 19:42:28,35.53,2024-10-25 19:15:28
7641,403,567,mobile,2025-09-17 04:32:35,2025-09-17 05:45:35,69.52,2025-09-17 04:32:35
7642,147,192,smart_tv,2024-10-27 21:34:41,2024-10-27 21:52:41,17.82,2024-10-27 21:34:41
7643,172,332,tablet,2024-07-04 00:27:54,2024-07-04 01:00:54,33.33,2024-07-04 00:27:54
7644,373,517,desktop,2024-01-29 20:58:41,2024-01-29 21:40:41,24.85,2024-01-29 20:58:41
7645,642,451,tablet,2025-07-29 10:12:49,2025-07-29 10:56:49,52.38,2025-07-29 10:12:49
7646,726,443,tablet,2024-03-29 04:25:03,2024-03-29 06:24:03,66.11,2024-03-29 04:25:03
7647,4,290,smart_tv,2025-04-22 06:35:49,2025-04-22 07:23:49,42.48,2025-04-22 06:35:49
7648,226,423,smart_tv,2024-04-15 17:37:02,2024-04-15 19:36:02,75.8,2024-04-15 17:37:02
7649,323,88,mobile,2025-06-28 16:05:08,2025-06-28 16:19:08,9.4,2025-06-28 16:05:08
7650,186,469,mobile,2025-01-14 15:54:23,2025-01-14 17:01:23,88.16,2025-01-14 15:54:23
7651,854,14,smart_tv,2025-07-08 23:34:26,2025-07-09 00:31:26,53.27,2025-07-08 23:34:26
7652,572,423,desktop,2024-12-19 08:53:37,2024-12-19 11:05:37,84.08,2024-12-19 08:53:37
7653,902,300,mobile,2024-01-12 17:44:15,2024-01-12 19:52:15,77.58,2024-01-12 17:44:15
7654,484,3,desktop,2024-09-02 19:51:48,2024-09-02 21:11:48,55.56,2024-09-02 19:51:48
7655,410,44,mobile,2024-09-09 21:06:55,2024-09-09 22:01:55,87.3,2024-09-09 21:06:55
7656,744,122,desktop,2025-08-27 02:32:05,2025-08-27 02:48:05,12.4,2025-08-27 02:32:05
7657,780,61,desktop,2025-03-12 14:12:04,2025-03-12 16:47:04,92.26,2025-03-12 14:12:04
7658,279,115,mobile,2025-07-19 15:28:09,2025-07-19 17:45:09,84.57,2025-07-19 15:28:09
7659,803,164,smart_tv,2025-06-08 05:18:02,2025-06-08 06:48:02,97.83,2025-06-08 05:18:02
7660,417,302,smart_tv,2025-05-18 05:59:36,2025-05-18 07:28:36,71.2,2025-05-18 05:59:36
7661,92,448,desktop,2025-08-18 04:40:48,2025-08-18 05:59:48,45.4,2025-08-18 04:40:48
7662,13,108,smart_tv,2024-09-26 09:59:51,2024-09-26 12:31:51,85.39,2024-09-26 09:59:51
7663,63,231,smart_tv,2025-06-11 01:48:01,2025-06-11 02:48:01,60.61,2025-06-11 01:48:01
7664,8,404,mobile,2024-07-08 17:02:24,2024-07-08 17:36:24,20.24,2024-07-08 17:02:24
7665,765,456,desktop,2024-04-25 06:58:16,2024-04-25 09:34:16,94.55,2024-04-25 06:58:16
7666,951,138,mobile,2024-10-25 17:25:37,2024-10-25 18:37:37,83.72,2024-10-25 17:25:37
7667,464,25,mobile,2025-05-20 03:57:52,2025-05-20 04:49:52,36.88,2025-05-20 03:57:52
7668,883,481,smart_tv,2024-12-12 14:45:17,2024-12-12 15:26:17,48.24,2024-12-12 14:45:17
7669,387,524,tablet,2024-06-26 13:58:37,2024-06-26 14:17:37,10.92,2024-06-26 13:58:37
7670,125,77,smart_tv,2025-02-22 06:51:29,2025-02-22 07:33:29,47.73,2025-02-22 06:51:29
7671,44,96,tablet,2024-08-14 17:54:01,2024-08-14 18:50:01,83.58,2024-08-14 17:54:01
7672,981,94,mobile,2025-08-14 20:44:39,2025-08-14 22:05:39,55.1,2025-08-14 20:44:39
7673,509,104,mobile,2024-07-07 17:27:43,2024-07-07 18:49:43,77.36,2024-07-07 17:27:43
7674,976,396,smart_tv,2024-11-28 17:18:55,2024-11-28 17:37:55,18.81,2024-11-28 17:18:55
7675,649,417,mobile,2024-09-01 02:32:45,2024-09-01 04:23:45,75.51,2024-09-01 02:32:45
7676,459,20,smart_tv,2025-06-26 12:19:24,2025-06-26 12:55:24,23.08,2025-06-26 12:19:24
7677,932,12,mobile,2025-06-30 03:03:38,2025-06-30 05:05:38,82.43,2025-06-30 03:03:38
