payment_id,user_id,subscription_id,amount,payment_date,method,status,created_at
2353,500,500,50000,2025-01-17 14:54:40,gopay,completed,2025-01-17 14:54:40
2354,983,983,100000,2025-09-05 18:50:18,gopay,failed,2025-09-05 18:50:18
2355,942,942,150000,2024-09-27 23:38:14,gopay,completed,2024-09-27 23:38:14
2356,744,744,150000,2024-09-25 10:56:25,dana,completed,2024-09-25 10:56:25
2357,949,949,150000,2025-06-30 20:13:18,dana,completed,2025-06-30 20:13:18
2358,386,386,100000,2024-08-24 07:22:40,gopay,failed,2024-08-24 07:22:40
2359,516,516,50000,2024-08-09 10:21:12,gopay,failed,2024-08-09 10:21:12
2360,946,946,50000,2024-03-04 13:22:14,gopay,pending,2024-03-04 13:22:14
2361,525,525,100000,2025-07-06 04:18:29,dana,completed,2025-07-06 04:18:29
2362,728,728,150000,2024-10-21 11:17:13,gopay,pending,2024-10-21 11:17:13
2363,733,733,100000,2024-03-22 13:50:03,gopay,pending,2024-03-22 13:50:03
2364,897,897,50000,2025-07-26 07:36:23,gopay,failed,2025-07-26 07:36:23
2365,573,573,150000,2024-01-08 04:41:28,gopay,pending,2024-01-08 04:41:28
2366,317,317,50000,2025-02-28 23:07:59,bank_transfer,failed,2025-02-28 23:07:59
2367,405,405,100000,2025-02-02 19:02:51,dana,failed,2025-02-02 19:02:51
2368,738,738,150000,2025-04-07 17:05:39,bank_transfer,completed,2025-04-07 17:05:39
2369,55,55,150000,2024-03-03 00:12:39,dana,completed,2024-03-03 00:12:39
2370,213,213,100000,2024-03-09 00:59:18,bank_transfer,failed,2024-03-09 00:59:18
2371,421,421,50000,2025-03-15 01:38:28,bank_transfer,pending,2025-03-15 01:38:28
2372,702,702,50000,2025-01-24 12:20:29,dana,completed,2025-01-24 12:20:29
2373,348,348,50000,2024-09-27 18:50:10,credit_card,pending,2024-09-27 18:50:10
2374,428,428,150000,2024-11-02 07:11:20,dana,pending,2024-11-02 07:11:20
2375,401,401,100000,2025-07-16 08:56:51,bank_transfer,completed,2025-07-16 08:56:51
2376,356,356,50000,2024-07-19 04:36:40,gopay,failed,2024-07-19 04:36:40
2377,587,587,50000,2024-07-01 04:10:24,bank_transfer,pending,2024-07-01 04:10:24
2378,97,97,100000,2024-02-20 11:43:37,credit_card,pending,2024-02-20 11:43:37
2379,257,257,100000,2024-06-25 23:53:55,dana,pending,2024-06-25 23:53:55
2380,243,243,50000,2025-05-04 01:11:25,bank_transfer,failed,2025-05-04 01:11:25
2381,550,550,150000,2024-11-24 00:36:44,bank_transfer,failed,2024-11-24 00:36:44
2382,649,649,50000,2024-06-27 17:55:15,credit_card,pending,2024-06-27 17:55:15
2383,675,675,150000,2025-02-20 12:31:25,credit_card,pending,2025-02-20 12:31:25
2384,30,30,150000,2024-08-29 11:24:28,gopay,completed,2024-08-29 11:24:28
2385,982,982,100000,2025-02-07 05:32:09,bank_transfer,failed,2025-02-07 05:32:09
2386,914,914,150000,2025-02-12 11:27:46,credit_card,pending,2025-02-12 11:27:46
2387,323,323,150000,2024-06-10 01:39:16,gopay,failed,2024-06-10 01:39:16
2388,216,216,150000,2024-05-17 04:36:23,gopay,completed,2024-05-17 04:36:23
2389,328,328,150000,2024-07-16 05:23:10,bank_transfer,completed,2024-07-16 05:23:10
2390,636,636,100000,2024-07-12 15:21:36,dana,failed,2024-07-12 15:21:36
2391,631,631,50000,2024-07-01 10:30:41,dana,pending,2024-07-01 10:30:41
2392,809,809,150000,2025-07-03 06:51:39,bank_transfer,completed,2025-07-03 06:51:39
2393,903,903,150000,2024-07-09 13:38:46,bank_transfer,pending,2024-07-09 13:38:46
2394,664,664,50000,2025-02-15 20:44:44,dana,pending,2025-02-15 20:44:44
2395,766,766,150000,2025-04-02 01:38:30,gopay,pending,2025-04-02 01:38:30
2396,298,298,50000,2024-09-04 19:31:33,bank_transfer,pending,2024-09-04 19:31:33
2397,571,571,150000,2024-09-24 04:54:15,gopay,failed,2024-09-24 04:54:15
2398,742,742,50000,2025-07-24 18:23:52,bank_transfer,completed,2025-07-24 18:23:52
2399,778,778,50000,2024-12-20 07:13:24,dana,completed,2024-12-20 07:13:24
2400,508,508,100000,2025-05-08 02:53:55,bank_transfer,completed,2025-05-08 02:53:55
2401,321,321,100000,2024-12-14 00:34:08,gopay,failed,2024-12-14 00:34:08
2402,213,213,100000,2025-06-23 15:09:56,credit_card,pending,2025-06-23 15:09:56
2403,75,75,100000,2025-02-26 17:13:47,dana,pending,2025-02-26 17:13:47
2404,753,753,150000,2024-12-14 04:32:06,gopay,completed,2024-12-14 04:32:06
2405,834,834,50000,2024-05-29 16:26:46,dana,completed,2024-05-29 16:26:46
2406,766,766,150000,2025-04-21 18:36:59,gopay,failed,2025-04-21 18:36:59
2407,339,339,50000,2025-06-06 20:01:09,bank_transfer,completed,2025-06-06 20:01:09
2408,867,867,100000,2025-04-13 01:05:27,gopay,completed,2025-04-13 01:05:27
2409,601,601,100000,2024-04-05 10:04:34,gopay,pending,2024-04-05 10:04:34
2410,237,237,150000,2025-07-22 14:29:20,credit_card,failed,2025-07-22 14:29:20
2411,331,331,50000,2024-03-07 09:43:08,dana,failed,2024-03-07 09:43:08
2412,188,188,150000,2024-10-15 06:47:52,bank_transfer,pending,2024-10-15 06:47:52
2413,515,515,100000,2025-01-16 17:49:55,bank_transfer,completed,2025-01-16 17:49:55
2414,300,300,100000,2024-10-19 10:59:48,bank_transfer,failed,2024-10-19 10:59:48
2415,521,521,50000,2025-07-17 19:47:06,gopay,completed,2025-07-17 19:47:06
2416,412,412,150000,2024-03-17 01:05:38,credit_card,pending,2024-03-17 01:05:38
2417,553,553,50000,2025-09-12 16:54:58,bank_transfer,failed,2025-09-12 16:54:58
2418,825,825,50000,2024-07-16 03:34:23,dana,pending,2024-07-16 03:34:23
2419,100,100,100000,2024-11-02 16:07:44,credit_card,completed,2024-11-02 16:07:44
2420,821,821,50000,2025-05-27 12:29:42,credit_card,pending,2025-05-27 12:29:42
2421,491,491,150000,2024-07-27 14:01:44,bank_transfer,failed,2024-07-27 14:01:44
2422,547,547,100000,2025-03-20 22:20:30,credit_card,completed,2025-03-20 22:20:30
2423,17,17,150000,2024-01-22 19:57:34,dana,failed,2024-01-22 19:57:34
2424,190,190,100000,2024-10-08 00:56:25,dana,completed,2024-10-08 00:56:25
2425,35,35,150000,2024-03-04 20:12:47,credit_card,failed,2024-03-04 20:12:47
2426,107,107,50000,2024-04-12 01:02:09,gopay,pending,2024-04-12 01:02:09
2427,53,53,150000,2025-06-29 14:14:43,dana,pending,2025-06-29 14:14:43
2428,360,360,150000,2024-03-28 23:09:25,bank_transfer,pending,2024-03-28 23:09:25
2429,652,652,50000,2024-03-18 15:51:41,gopay,completed,2024-03-18 15:51:41
2430,802,802,100000,2024-11-14 03:34:13,bank_transfer,completed,2024-11-14 03:34:13
2431,1000,1000,150000,2025-06-30 01:50:37,credit_card,completed,2025-06-30 01:50:37
2432,415,415,50000,2025-06-24 00:15:15,credit_card,pending,2025-06-24 00:15:15
2433,397,397,100000,2024-11-05 22:15:06,dana,completed,2024-11-05 22:15:06
2434,221,221,50000,2025-08-24 23:17:22,bank_transfer,completed,2025-08-24 23:17:22
2435,338,338,150000,2024-08-26 09:11:15,bank_transfer,completed,2024-08-26 09:11:15
2436,275,275,150000,2024-10-18 10:13:48,dana,completed,2024-10-18 10:13:48
2437,195,195,150000,2025-06-28 09:31:42,dana,pending,2025-06-28 09:31:42
2438,742,742,50000,2024-02-04 01:24:45,dana,failed,2024-02-04 01:24:45
2439,890,890,100000,2024-12-11 03:16:37,credit_card,pending,2024-12-11 03:16:37
2440,628,628,100000,2025-06-13 18:22:08,gopay,pending,2025-06-13 18:22:08
2441,562,562,150000,2024-10-16 22:02:02,bank_transfer,completed,2024-10-16 22:02:02
2442,690,690,150000,2025-05-09 12:17:08,bank_transfer,completed,2025-05-09 12:17:08
2443,380,380,100000,2024-03-19 09:42:26,bank_transfer,completed,2024-03-19 09:42:26
2444,200,200,50000,2024-11-10 11:10:14,bank_transfer,completed,2024-11-10 11:10:14
2445,738,738,150000,2025-06-26 10:19:22,gopay,failed,2025-06-26 10:19:22
2446,575,575,100000,2025-07-26 03:14:48,bank_transfer,failed,2025-07-26 03:14:48
2447,565,565,50000,2025-05-20 17:45:51,bank_transfer,failed,2025-05-20 17:45:51
2448,870,870,50000,2024-11-11 06:57:15,dana,failed,2024-11-11 06:57:15
2449,807,807,150000,2024-02-18 09:11:16,gopay,completed,2024-02-18 09:11:16
2450,971,971,150000,2024-05-27 08:11:26,gopay,pending,2024-05-27 08:11:26
2451,987,987,50000,2024-09-23 16:34:40,credit_card,pending,2024-09-23 16:34:40
2452,628,628,100000,2024-12-18 14:24:39,bank_transfer,failed,2024-12-18 14:24:39
2453,588,588,150000,2024-04-26 22:15:47,gopay,failed,2024-04-26 22:15:47
2454,390,390,50000,2024-01-08 13:49:15,gopay,completed,2024-01-08 13:49:15
2455,204,204,150000,2025-09-14 11:14:07,gopay,failed,2025-09-14 11:14:07
2456,737,737,100000,2024-08-07 12:25:02,dana,completed,2024-08-07 12:25:02
2457,874,874,150000,2024-02-26 19:23:16,credit_card,pending,2024-02-26 19:23:16
2458,976,976,100000,2024-05-05 01:02:33,gopay,pending,2024-05-05 01:02:33
2459,966,966,50000,2024-08-11 19:11:13,gopay,completed,2024-08-11 19:11:13
2460,397,397,100000,2024-09-10 20:52:14,gopay,pending,2024-09-10 20:52:14
2461,284,284,50000,2024-04-23 09:30:16,bank_transfer,completed,2024-04-23 09:30:16
2462,310,310,50000,2024-06-16 12:13:51,bank_transfer,pending,2024-06-16 12:13:51
2463,938,938,150000,2025-01-25 16:58:05,dana,completed,2025-01-25 16:58:05
2464,995,995,150000,2024-09-15 07:00:50,dana,completed,2024-09-15 07:00:50
2465,853,853,150000,2025-06-22 05:10:51,gopay,pending,2025-06-22 05:10:51
2466,102,102,150000,2024-03-10 12:23:59,credit_card,pending,2024-03-10 12:23:59
2467,87,87,50000,2025-01-29 18:33:22,gopay,completed,2025-01-29 18:33:22
2468,24,24,100000,2025-09-07 08:55:55,gopay,completed,2025-09-07 08:55:55
2469,391,391,100000,2024-07-15 07:27:33,dana,completed,2024-07-15 07:27:33
2470,855,855,150000,2024-12-25 22:49:46,dana,failed,2024-12-25 22:49:46
2471,705,705,150000,2025-06-03 05:40:12,bank_transfer,completed,2025-06-03 05:40:12
2472,44,44,50000,2024-07-11 04:14:05,credit_card,pending,2024-07-11 04:14:05
2473,247,247,150000,2024-10-18 17:36:32,dana,completed,2024-10-18 17:36:32
2474,617,617,50000,2025-01-24 13:45:00,credit_card,failed,2025-01-24 13:45:00
2475,189,189,50000,2025-06-22 23:41:15,bank_transfer,completed,2025-06-22 23:41:15
2476,684,684,100000,2024-08-26 21:22:04,gopay,failed,2024-08-26 21:22:04
2477,587,587,50000,2024-04-16 05:05:23,credit_card,pending,2024-04-16 05:05:23
2478,946,946,50000,2025-08-30 21:34:36,dana,failed,2025-08-30 21:34:36
2479,228,228,50000,2025-06-17 10:24:56,credit_card,completed,2025-06-17 10:24:56
2480,91,91,150000,2024-11-06 21:14:48,credit_card,completed,2024-11-06 21:14:48
2481,897,897,50000,2024-02-15 07:12:06,dana,pending,2024-02-15 07:12:06
2482,500,500,50000,2024-11-11 19:29:36,dana,failed,2024-11-11 19:29:36
2483,567,567,50000,2025-06-30 15:55:30,dana,completed,2025-06-30 15:55:30
2484,152,152,150000,2025-04-19 01:32:09,dana,completed,2025-04-19 01:32:09
2485,458,458,150000,2025-02-18 04:15:55,bank_transfer,completed,2025-02-18 04:15:55
2486,973,973,50000,2024-01-15 11:39:07,gopay,pending,2024-01-15 11:39:07
2487,30,30,150000,2024-05-07 19:50:11,dana,pending,2024-05-07 19:50:11
2488,525,525,100000,2024-03-30 22:27:57,dana,completed,2024-03-30 22:27:57
2489,500,500,50000,2024-01-28 06:32:12,credit_card,pending,2024-01-28 06:32:12
2490,797,797,50000,2024-06-11 04:26:56,credit_card,pending,2024-06-11 04:26:56
2491,376,376,50000,2024-08-20 14:24:52,dana,pending,2024-08-20 14:24:52
2492,721,721,150000,2025-01-11 15:48:22,dana,failed,2025-01-11 15:48:22
2493,2,2,50000,2025-05-30 13:53:28,credit_card,completed,2025-05-30 13:53:28
2494,462,462,150000,2024-01-13 10:10:03,gopay,pending,2024-01-13 10:10:03
2495,230,230,150000,2025-06-12 20:07:34,dana,failed,2025-06-12 20:07:34
2496,906,906,100000,2024-05-30 07:03:50,dana,failed,2024-05-30 07:03:50
2497,26,26,50000,2024-12-07 14:16:09,gopay,pending,2024-12-07 14:16:09
2498,231,231,150000,2024-09-07 01:09:23,gopay,completed,2024-09-07 01:09:23
2499,302,302,100000,2024-11-09 04:41:27,dana,completed,2024-11-09 04:41:27
2500,155,155,100000,2025-04-04 01:46:06,dana,completed,2025-04-04 01:46:06
2501,361,361,100000,2025-09-07 17:08:50,bank_transfer,completed,2025-09-07 17:08:50
2502,186,186,150000,2024-08-14 12:23:42,dana,failed,2024-08-14 12:23:42
2503,477,477,50000,2025-08-21 22:24:26,bank_transfer,failed,2025-08-21 22:24:26
2504,594,594,150000,2024-07-28 08:19:49,credit_card,failed,2024-07-28 08:19:49
2505,550,550,150000,2025-06-15 15:33:29,dana,pending,2025-06-15 15:33:29
2506,708,708,100000,2024-01-30 21:00:13,bank_transfer,failed,2024-01-30 21:00:13
2507,114,114,50000,2025-03-16 01:07:38,gopay,completed,2025-03-16 01:07:38
2508,567,567,50000,2025-03-03 16:12:07,dana,completed,2025-03-03 16:12:07
2509,779,779,150000,2024-09-19 15:48:40,bank_transfer,pending,2024-09-19 15:48:40
2510,879,879,100000,2024-01-10 03:53:19,credit_card,pending,2024-01-10 03:53:19
2511,309,309,50000,2024-04-29 20:02:43,dana,failed,2024-04-29 20:02:43
2512,72,72,50000,2025-08-28 12:58:43,credit_card,completed,2025-08-28 12:58:43
2513,347,347,50000,2024-06-29 12:41:12,bank_transfer,failed,2024-06-29 12:41:12
2514,180,180,150000,2025-06-10 05:29:06,dana,completed,2025-06-10 05:29:06
2515,940,940,50000,2025-04-12 22:28:21,credit_card,failed,2025-04-12 22:28:21
2516,136,136,50000,2024-11-19 21:02:19,gopay,failed,2024-11-19 21:02:19
2517,229,229,50000,2024-05-24 10:05:51,bank_transfer,pending,2024-05-24 10:05:51
2518,862,862,150000,2024-12-25 13:49:04,gopay,completed,2024-12-25 13:49:04
2519,110,110,50000,2024-08-23 12:40:12,bank_transfer,pending,2024-08-23 12:40:12
2520,315,315,150000,2024-02-21 23:55:46,gopay,pending,2024-02-21 23:55:46
2521,323,323,150000,2025-06-13 23:01:07,credit_card,completed,2025-06-13 23:01:07
2522,486,486,50000,2025-04-14 21:42:25,dana,failed,2025-04-14 21:42:25
2523,437,437,100000,2024-12-09 17:03:56,dana,failed,2024-12-09 17:03:56
2524,433,433,150000,2025-04-28 11:00:31,bank_transfer,pending,2025-04-28 11:00:31
2525,108,108,50000,2024-07-12 22:26:09,bank_transfer,completed,2024-07-12 22:26:09
2526,123,123,100000,2024-06-16 11:25:10,gopay,failed,2024-06-16 11:25:10
2527,401,401,100000,2024-02-10 15:09:30,bank_transfer,pending,2024-02-10 15:09:30
2528,910,910,50000,2024-04-08 01:52:14,dana,pending,2024-04-08 01:52:14
2529,8,8,100000,2025-02-17 08:00:38,dana,failed,2025-02-17 08:00:38
2530,515,515,100000,2025-09-04 20:55:31,gopay,pending,2025-09-04 20:55:31
2531,247,247,150000,2025-01-25 17:13:39,credit_card,pending,2025-01-25 17:13:39
2532,279,279,100000,2024-09-12 21:26:08,dana,failed,2024-09-12 21:26:08
2533,368,368,100000,2024-05-15 08:36:54,dana,failed,2024-05-15 08:36:54
2534,284,284,50000,2024-09-20 01:23:19,credit_card,completed,2024-09-20 01:23:19
2535,912,912,50000,2025-07-14 17:35:12,credit_card,pending,2025-07-14 17:35:12
2536,598,598,100000,2025-04-21 20:49:22,bank_transfer,completed,2025-04-21 20:49:22
2537,741,741,150000,2025-05-16 21:43:48,dana,completed,2025-05-16 21:43:48
2538,873,873,150000,2024-05-20 09:23:00,bank_transfer,completed,2024-05-20 09:23:00
2539,365,365,150000,2024-08-07 03:24:54,credit_card,failed,2024-08-07 03:24:54
2540,929,929,50000,2025-04-19 18:17:54,bank_transfer,failed,2025-04-19 18:17:54
2541,351,351,100000,2024-03-18 20:23:53,bank_transfer,pending,2024-03-18 20:23:53
2542,454,454,150000,2024-07-13 20:06:23,dana,failed,2024-07-13 20:06:23
2543,281,281,50000,2024-11-29 15:24:20,dana,completed,2024-11-29 15:24:20
2544,489,489,150000,2024-07-29 06:10:43,dana,completed,2024-07-29 06:10:43
2545,959,959,100000,2024-08-02 14:44:59,dana,pending,2024-08-02 14:44:59
2546,565,565,50000,2024-06-23 12:33:48,bank_transfer,completed,2024-06-23 12:33:48
2547,234,234,100000,2025-09-05 22:59:18,credit_card,completed,2025-09-05 22:59:18
2548,223,223,100000,2024-03-08 08:15:37,credit_card,completed,2024-03-08 08:15:37
2549,846,846,50000,2024-09-27 09:53:06,bank_transfer,failed,2024-09-27 09:53:06
2550,375,375,100000,2025-08-31 23:33:06,gopay,completed,2025-08-31 23:33:06
2551,52,52,100000,2025-06-12 16:02:11,dana,pending,2025-06-12 16:02:11
2552,740,740,50000,2024-08-29 14:48:38,dana,completed,2024-08-29 14:48:38
2553,519,519,100000,2024-12-23 11:00:17,credit_card,failed,2024-12-23 11:00:17
2554,551,551,50000,2025-04-12 07:04:48,bank_transfer,completed,2025-04-12 07:04:48
2555,956,956,150000,2024-02-18 06:16:18,gopay,failed,2024-02-18 06:16:18
2556,319,319,50000,2024-03-15 23:27:36,credit_card,pending,2024-03-15 23:27:36
2557,778,778,50000,2025-08-06 02:53:44,dana,failed,2025-08-06 02:53:44
2558,781,781,50000,2024-04-21 02:58:55,dana,pending,2024-04-21 02:58:55
2559,976,976,100000,2025-02-20 14:24:33,credit_card,completed,2025-02-20 14:24:33
2560,484,484,100000,2024-11-25 06:26:24,credit_card,failed,2024-11-25 06:26:24
2561,280,280,50000,2025-04-09 09:59:16,gopay,failed,2025-04-09 09:59:16
2562,249,249,150000,2025-06-13 00:38:06,credit_card,failed,2025-06-13 00:38:06
2563,139,139,100000,2024-03-05 05:54:33,bank_transfer,failed,2024-03-05 05:54:33
2564,940,940,50000,2024-10-30 07:33:58,credit_card,completed,2024-10-30 07:33:58
2565,251,251,100000,2025-03-27 03:24:38,credit_card,completed,2025-03-27 03:24:38
2566,242,242,50000,2024-06-08 10:03:15,dana,completed,2024-06-08 10:03:15
2567,170,170,50000,2024-12-07 17:08:55,bank_transfer,completed,2024-12-07 17:08:55
2568,90,90,100000,2024-09-12 14:56:43,bank_transfer,pending,2024-09-12 14:56:43
2569,283,283,50000,2024-03-06 05:17:24,credit_card,pending,2024-03-06 05:17:24
2570,102,102,150000,2025-06-11 18:15:48,credit_card,pending,2025-06-11 18:15:48
2571,920,920,100000,2024-05-25 10:53:30,dana,failed,2024-05-25 10:53:30
2572,56,56,50000,2024-12-24 12:17:50,credit_card,pending,2024-12-24 12:17:50
2573,507,507,150000,2024-04-20 23:11:51,credit_card,pending,2024-04-20 23:11:51
2574,377,377,100000,2025-06-06 01:22:42,dana,failed,2025-06-06 01:22:42
2575,34,34,50000,2024-04-18 13:51:01,dana,failed,2024-04-18 13:51:01
2576,545,545,50000,2025-02-25 11:33:09,credit_card,pending,2025-02-25 11:33:09
2577,563,563,150000,2025-01-16 09:27:49,bank_transfer,failed,2025-01-16 09:27:49
2578,714,714,150000,2025-08-19 04:06:43,bank_transfer,completed,2025-08-19 04:06:43
2579,655,655,50000,2024-08-14 10:20:09,bank_transfer,failed,2024-08-14 10:20:09
2580,777,777,100000,2025-03-10 21:06:30,credit_card,failed,2025-03-10 21:06:30
2581,413,413,100000,2024-01-17 09:40:33,credit_card,pending,2024-01-17 09:40:33
2582,826,826,150000,2024-08-10 06:41:45,dana,completed,2024-08-10 06:41:45
2583,720,720,150000,2025-05-02 13:28:19,credit_card,completed,2025-05-02 13:28:19
2584,232,232,100000,2024-11-08 10:05:28,credit_card,failed,2024-11-08 10:05:28
2585,112,112,150000,2025-08-17 21:13:13,credit_card,pending,2025-08-17 21:13:13
2586,127,127,100000,2024-03-28 23:30:05,bank_transfer,failed,2024-03-28 23:30:05
2587,743,743,100000,2024-02-12 09:53:58,gopay,completed,2024-02-12 09:53:58
2588,749,749,150000,2024-07-12 08:38:43,bank_transfer,pending,2024-07-12 08:38:43
2589,232,232,100000,2024-06-29 02:02:48,credit_card,completed,2024-06-29 02:02:48
2590,744,744,150000,2025-05-01 10:58:18,gopay,failed,2025-05-01 10:58:18
2591,182,182,150000,2025-09-04 13:35:09,credit_card,failed,2025-09-04 13:35:09
2592,373,373,150000,2025-08-13 08:07:57,credit_card,completed,2025-08-13 08:07:57
2593,824,824,50000,2025-03-20 13:10:11,bank_transfer,failed,2025-03-20 13:10:11
2594,477,477,50000,2024-09-22 13:35:43,credit_card,completed,2024-09-22 13:35:43
2595,964,964,50000,2025-08-30 07:13:09,dana,completed,2025-08-30 07:13:09
2596,84,84,150000,2024-11-10 18:12:56,dana,failed,2024-11-10 18:12:56
2597,66,66,100000,2025-08-03 20:05:37,gopay,completed,2025-08-03 20:05:37
2598,614,614,100000,2024-07-21 05:30:58,gopay,failed,2024-07-21 05:30:58
2599,596,596,50000,2025-06-20 08:42:31,dana,pending,2025-06-20 08:42:31
2600,253,253,150000,2025-05-20 19:50:19,gopay,pending,2025-05-20 19:50:19
2601,118,118,150000,2024-05-24 04:50:42,gopay,pending,2024-05-24 04:50:42
2602,591,591,100000,2025-07-28 09:45:48,credit_card,pending,2025-07-28 09:45:48
2603,107,107,50000,2024-05-21 17:19:25,bank_transfer,failed,2024-05-21 17:19:25
2604,542,542,150000,2024-11-13 22:47:58,credit_card,completed,2024-11-13 22:47:58
2605,123,123,100000,2024-12-14 04:08:29,gopay,completed,2024-12-14 04:08:29
2606,476,476,150000,2024-05-25 23:16:01,dana,completed,2024-05-25 23:16:01
2607,148,148,50000,2025-04-19 02:28:42,bank_transfer,pending,2025-04-19 02:28:42
2608,948,948,100000,2024-03-01 17:09:55,dana,pending,2024-03-01 17:09:55
2609,88,88,150000,2025-05-18 10:55:12,dana,failed,2025-05-18 10:55:12
2610,831,831,150000,2025-06-01 07:28:18,gopay,completed,2025-06-01 07:28:18
2611,812,812,150000,2024-09-14 21:43:24,bank_transfer,completed,2024-09-14 21:43:24
2612,152,152,150000,2024-06-12 17:59:04,gopay,pending,2024-06-12 17:59:04
2613,631,631,50000,2024-12-21 18:10:17,gopay,completed,2024-12-21 18:10:17
2614,890,890,100000,2024-06-28 04:02:55,dana,completed,2024-06-28 04:02:55
2615,879,879,100000,2024-03-06 22:46:35,dana,pending,2024-03-06 22:46:35
2616,243,243,50000,2024-06-20 07:52:50,gopay,pending,2024-06-20 07:52:50
2617,154,154,150000,2024-05-28 13:59:35,credit_card,completed,2024-05-28 13:59:35
2618,75,75,100000,2024-04-22 19:29:55,gopay,completed,2024-04-22 19:29:55
2619,137,137,100000,2025-06-28 22:40:11,gopay,completed,2025-06-28 22:40:11
2620,820,820,150000,2024-01-14 02:23:42,credit_card,failed,2024-01-14 02:23:42
2621,900,900,100000,2024-03-29 14:03:26,bank_transfer,completed,2024-03-29 14:03:26
2622,112,112,150000,2025-09-19 04:52:14,gopay,completed,2025-09-19 04:52:14
2623,277,277,150000,2024-03-29 19:43:14,bank_transfer,failed,2024-03-29 19:43:14
2624,831,831,150000,2024-08-03 18:33:34,dana,completed,2024-08-03 18:33:34
2625,236,236,150000,2025-03-07 23:36:43,gopay,failed,2025-03-07 23:36:43
2626,843,843,100000,2024-02-18 03:23:14,gopay,pending,2024-02-18 03:23:14
2627,558,558,50000,2024-06-05 07:13:44,dana,failed,2024-06-05 07:13:44
2628,583,583,150000,2025-07-30 17:37:16,bank_transfer,completed,2025-07-30 17:37:16
2629,928,928,50000,2024-06-12 20:28:03,dana,pending,2024-06-12 20:28:03
2630,548,548,150000,2024-01-23 07:54:39,bank_transfer,completed,2024-01-23 07:54:39
2631,977,977,150000,2025-05-05 11:12:44,credit_card,completed,2025-05-05 11:12:44
2632,956,956,150000,2024-03-10 04:27:44,dana,failed,2024-03-10 04:27:44
2633,861,861,100000,2024-03-12 02:12:32,credit_card,pending,2024-03-12 02:12:32
2634,470,470,50000,2025-07-19 13:05:43,credit_card,completed,2025-07-19 13:05:43
2635,997,997,100000,2024-11-19 11:17:44,gopay,failed,2024-11-19 11:17:44
2636,789,789,100000,2025-07-22 15:36:27,dana,pending,2025-07-22 15:36:27
2637,831,831,150000,2024-02-01 02:12:04,dana,failed,2024-02-01 02:12:04
2638,317,317,50000,2024-12-12 19:56:17,bank_transfer,completed,2024-12-12 19:56:17
2639,55,55,150000,2025-01-26 18:22:31,dana,completed,2025-01-26 18:22:31
2640,290,290,50000,2025-06-10 14:32:07,bank_transfer,failed,2025-06-10 14:32:07
2641,262,262,100000,2025-05-01 15:40:42,bank_transfer,completed,2025-05-01 15:40:42
2642,311,311,150000,2024-12-17 13:36:04,credit_card,failed,2024-12-17 13:36:04
2643,381,381,100000,2025-04-01 10:04:24,dana,completed,2025-04-01 10:04:24
2644,820,820,150000,2024-02-29 06:11:42,gopay,completed,2024-02-29 06:11:42
2645,436,436,50000,2025-02-03 14:27:47,credit_card,pending,2025-02-03 14:27:47
2646,580,580,50000,2024-06-14 21:39:12,credit_card,pending,2024-06-14 21:39:12
2647,800,800,150000,2024-03-06 09:14:18,credit_card,failed,2024-03-06 09:14:18
2648,949,949,150000,2025-09-02 06:40:15,bank_transfer,completed,2025-09-02 06:40:15
2649,752,752,150000,2025-03-16 22:57:28,gopay,pending,2025-03-16 22:57:28
2650,651,651,150000,2025-03-23 19:07:40,credit_card,pending,2025-03-23 19:07:40
2651,246,246,150000,2025-08-23 19:07:32,credit_card,completed,2025-08-23 19:07:32
2652,55,55,150000,2025-04-16 05:54:19,credit_card,completed,2025-04-16 05:54:19
2653,290,290,50000,2025-07-21 00:56:28,bank_transfer,pending,2025-07-21 00:56:28
2654,538,538,150000,2025-02-20 06:53:13,bank_transfer,completed,2025-02-20 06:53:13
2655,380,380,100000,2025-03-23 01:50:16,bank_transfer,completed,2025-03-23 01:50:16
2656,199,199,50000,2024-02-19 17:02:28,gopay,completed,2024-02-19 17:02:28
2657,369,369,100000,2025-08-21 15:09:06,dana,completed,2025-08-21 15:09:06
2658,246,246,150000,2025-06-18 14:38:23,dana,completed,2025-06-18 14:38:23
2659,390,390,50000,2024-11-24 10:45:38,bank_transfer,failed,2024-11-24 10:45:38
2660,640,640,150000,2025-01-02 03:36:37,bank_transfer,failed,2025-01-02 03:36:37
2661,887,887,150000,2024-07-09 05:54:20,bank_transfer,completed,2024-07-09 05:54:20
2662,831,831,150000,2024-12-09 21:16:46,dana,pending,2024-12-09 21:16:46
2663,770,770,150000,2025-03-11 15:14:42,dana,pending,2025-03-11 15:14:42
2664,773,773,100000,2025-04-14 11:13:58,dana,completed,2025-04-14 11:13:58
2665,60,60,50000,2025-07-26 04:21:15,bank_transfer,completed,2025-07-26 04:21:15
2666,980,980,100000,2025-09-07 21:04:59,gopay,pending,2025-09-07 21:04:59
2667,61,61,150000,2025-05-29 12:03:10,gopay,failed,2025-05-29 12:03:10
2668,736,736,50000,2025-06-10 08:29:35,credit_card,completed,2025-06-10 08:29:35
2669,976,976,100000,2024-04-21 05:30:13,bank_transfer,failed,2024-04-21 05:30:13
2670,60,60,50000,2024-01-18 13:56:04,bank_transfer,failed,2024-01-18 13:56:04
2671,651,651,150000,2025-03-23 16:16:47,credit_card,pending,2025-03-23 16:16:47
